id_client;service_sauvegarde;service_antivirus;service_assurance;service_streaming_film;service_streaming_tv;service_support
CEBBJ87757;0;0;0;0;0;0
AATJP84544;1;1;1;1;1;1
VQXNH30829;1;0;0;0;0;0
YAXFY31644;0;1;1;1;1;0
JFZDU98532;1;0;0;0;0;1
GIRSH71381;0;0;1;1;0;1
ZAFGX22156;0;0;0;0;1;0
MQUGY82052;0;1;0;0;0;0
CUQOV05759;1;0;1;1;1;0
AGOQM13227;1;0;0;0;0;0
VFOEA41985;0;1;0;0;0;1
ZKEED24504;0;0;1;0;0;1
STDCN70747;0;0;0;1;0;1
EZJMK18422;1;0;0;1;1;1
XZKBB01688;0;0;0;0;1;0
XJZNO26646;0;1;1;1;1;1
AHCFP36439;0;0;0;1;1;0
ZPANB92076;1;1;1;0;0;1
RRJIO30665;0;0;0;0;0;0
DTSGX24696;1;0;1;1;1;1
PBXFW50613;1;1;0;0;0;1
GGCNO71283;0;0;0;0;0;0
MVHJT35975;0;0;0;1;1;0
MTETI12735;0;0;1;1;0;0
IXNDM69865;0;0;0;1;1;0
LDCZR93869;1;1;1;0;0;1
UJZLF59487;1;0;0;0;0;0
BZVLZ99281;0;1;1;1;0;1
AWNQW77461;0;0;1;0;0;1
FBPTK21072;1;0;1;1;1;0
DDBWU19654;0;0;0;1;0;1
JGYRJ63023;1;0;0;1;1;1
KUGLL65025;1;1;0;0;0;1
OCCKE98663;0;1;1;1;1;1
JRNFS38938;0;0;1;1;0;0
JOPHL41372;0;0;1;1;0;1
OHFOW43237;1;0;0;1;1;1
XMUWV19728;0;0;0;0;1;1
IOFGU19151;0;0;0;0;0;0
VCELR79824;1;0;0;1;1;0
NDKJM06997;1;1;1;1;1;0
MKHYU46338;0;0;0;1;1;0
CQOOL92695;0;0;0;0;1;0
AXPUC59897;1;1;1;1;1;1
OADNZ17719;1;0;1;1;0;0
CACDQ27396;0;0;1;0;0;0
XYPWT80297;1;1;1;1;1;1
HMYNL38017;0;0;0;1;1;0
RBTLU68987;1;0;0;1;1;1
NGOCH48227;1;0;1;0;0;0
DXXDF11165;0;1;1;1;1;0
RMPOV59341;0;0;0;1;0;0
RWMUB68975;1;1;1;0;0;1
QIVME18751;0;0;1;1;1;1
ZKXGG35196;0;0;0;0;0;0
WEPDS13719;0;0;0;1;0;0
AQCPF26929;1;0;1;1;1;1
CSFON04346;0;0;1;1;1;0
YVUSR32957;0;0;0;0;0;0
QRJHC47856;1;0;1;1;1;1
DRSMG16567;1;0;1;1;1;1
ZZIAY90735;1;1;1;1;1;1
BEMNG04475;0;1;1;1;0;0
GXEZS03653;0;0;1;0;0;1
TBELP63391;0;0;1;0;0;1
XCCEM94709;1;0;0;0;1;0
IVVPA82241;1;1;0;0;0;0
LJSZU15684;1;1;1;1;1;1
UEDAI04409;1;0;1;1;0;1
APWVY04312;0;0;0;1;1;0
ZIMKF53999;1;0;0;0;0;0
SNYRK01212;0;1;0;0;0;1
QDAVC84569;0;0;0;0;1;0
PIZRT46445;0;1;1;0;1;0
USJHP48271;1;0;0;0;0;0
BIKKF07441;1;1;1;1;1;1
HFBXA14554;0;1;1;0;0;1
DKQGE64408;1;0;1;0;1;0
GWUIN34523;0;0;0;1;1;0
MDMBK97465;1;1;1;1;1;1
ZEYVT93885;0;0;1;1;0;1
BAFSJ34742;1;0;1;1;1;1
OXKFY91023;0;0;1;0;0;0
LDMPS75174;1;0;0;1;0;0
URWQU69682;0;0;0;0;1;0
HIWJJ80606;1;0;1;1;1;1
TXLSL13637;0;0;0;0;0;0
ENBZX86518;0;0;1;1;1;1
NXAZG38929;1;1;1;1;1;1
XLHDR87408;1;1;1;0;0;1
VIPRI11637;0;1;1;1;1;1
KNUBD62189;1;0;0;0;1;0
SDGKB86408;0;0;1;1;1;1
YPRNG22493;1;0;1;1;1;0
SNJJD34198;0;1;1;1;1;0
JAFOM21217;1;1;1;1;1;1
YGYAI33897;1;0;1;1;1;0
EOXWV90333;0;0;0;1;1;1
GJPSO61796;1;1;0;1;1;1
EQRXU96676;0;0;1;0;1;0
PANSQ78248;0;0;0;0;0;1
UPSND23613;1;1;0;1;0;1
OMDZZ93603;0;0;0;1;1;0
QVWQL76148;1;0;0;1;1;0
OQMDK06443;0;0;0;0;0;0
TNMNX88653;1;0;0;0;0;0
CENIM11144;1;0;0;0;0;0
DQPWX39337;1;0;1;0;0;1
YTYHG77166;0;0;0;1;0;0
AUXBZ79275;0;0;0;0;1;1
AHZIL56309;0;1;0;1;0;1
AQORL90136;1;0;1;1;0;0
LSLWQ33016;0;1;0;1;0;0
PAQPD72286;0;0;0;1;0;1
RKIFK56286;0;1;0;1;1;0
UUAJR07391;0;1;1;1;1;0
SHUHB97951;1;1;0;0;0;1
LMANN93911;1;1;1;1;0;0
IMDHU85192;0;0;0;1;0;0
JFHOL06213;0;0;0;0;0;1
ARPHK40111;0;1;0;0;0;0
VMJHP63842;1;1;1;1;0;1
EYCER43383;0;0;0;0;1;0
SJFFA40747;0;0;0;1;0;0
VBLFL65045;1;1;1;0;0;0
EXZHB45059;0;0;1;0;0;0
GGUII46542;1;1;0;0;0;1
HPFVY40292;0;0;0;0;0;0
FZJWE45474;0;1;0;1;0;0
LXCAF73415;0;0;0;0;0;0
WITXK24085;0;0;0;1;0;0
GBIVW29884;0;1;0;1;0;0
MNYOY76321;1;0;1;1;1;1
WGKHP27208;0;0;0;1;1;0
QSIVB11212;1;0;0;1;1;0
PDUJF56002;0;0;0;0;0;1
CUQZX39265;0;0;0;0;0;0
GTSAQ96514;1;1;1;1;1;0
IUJYX11138;1;1;0;1;1;1
HRPHI37454;0;0;1;1;1;1
KVTHK83758;1;0;0;1;1;1
NKTFD99724;1;0;0;0;0;1
IWTJI45928;0;1;0;0;0;0
MJLZC90586;0;1;0;1;1;0
LHEVG90267;1;0;0;1;0;0
HDZEE86776;1;0;0;1;1;1
BTGQO34706;0;0;0;0;0;0
KWFBM33729;0;0;0;0;1;0
MTZNV89508;0;0;0;0;0;0
BXMRG60886;1;0;0;1;1;0
DRYDS97982;0;0;1;0;0;1
XJFUP20373;0;0;1;1;1;0
NGMXB30593;1;1;0;1;0;0
ZTBFQ61153;1;1;1;1;1;1
TZMLR79757;1;0;1;1;1;0
QWQUL23594;0;1;1;1;1;1
EVPHY46197;0;0;0;1;1;0
TJFEK53395;1;1;0;1;1;0
FJSVR13346;0;0;0;0;0;0
UJWYS77589;0;0;0;0;1;1
BPHTP17857;0;0;1;0;1;0
XTSKM39416;1;0;1;1;0;0
NDKME93816;0;0;1;1;0;0
RANCD21015;0;0;0;0;0;0
IBOOY23627;0;0;0;1;0;0
VUNUW07337;0;1;0;0;0;0
ADWXJ49239;1;0;0;1;0;1
CSMWE98851;0;0;0;0;1;0
LEPIM58048;0;0;0;0;0;0
TQFHN76417;0;0;0;1;1;1
AHWMW47019;0;0;1;1;1;1
DXNKN28242;0;1;1;0;1;0
EARAT34876;1;1;1;1;0;1
RRYGO21416;1;0;0;1;1;0
XUIFC38349;0;0;0;1;0;0
CROMM40772;0;0;1;1;1;1
QONEA46677;1;1;1;1;0;1
AACSZ03746;0;1;0;0;0;0
TUPSH53973;0;0;0;0;0;0
TKFSV92427;1;1;1;1;1;1
SUIUH13944;1;1;0;0;0;1
QSXOE01873;0;0;0;1;1;0
EKDCF04402;1;0;1;0;0;1
JIJCI20419;1;0;0;1;0;0
YFPKQ51597;0;0;1;0;0;0
PLQVO24468;0;0;0;0;0;0
IHZJA71369;1;1;0;1;0;1
BAFNW20498;0;0;1;0;0;1
OXPPQ26767;1;1;0;0;0;0
SKJLR87283;0;0;0;0;0;1
WFMFH83448;1;0;0;0;0;0
IQIGL49883;0;0;0;0;0;0
DYYFX62022;0;0;0;0;0;0
KPRBB10242;0;0;0;1;1;0
HXCFZ39347;1;1;1;0;1;0
GKBTK26616;1;0;0;1;1;1
ECUTN54999;0;1;1;0;1;0
LGNFY02444;1;1;1;1;1;1
HYIEZ58049;1;1;0;1;1;0
INGJY96178;0;0;0;0;0;0
YSOGZ49529;0;0;0;1;0;0
KMVXD85846;1;0;0;0;0;0
TBHQT37266;1;1;1;1;1;1
CKBCL45298;0;0;0;0;1;0
EGDDA05854;1;0;1;0;0;0
ESQMW18184;0;0;1;1;0;1
SGLHU68742;1;0;0;1;1;0
ZXLSU89904;0;0;0;0;0;0
SKNQZ73982;0;0;0;1;1;0
PKOAM68852;1;1;1;1;1;1
MWODR93627;0;1;0;0;1;1
FKYTX09468;1;0;0;0;0;0
TBVCF81742;1;1;1;1;1;1
OXWBT07345;0;0;0;1;1;1
XCGTF08988;0;0;0;1;1;0
TAIKL53098;0;0;1;1;0;1
YOSUK48157;1;1;1;1;0;1
RAFML15829;1;0;0;0;0;1
GSTJK82589;0;0;0;0;0;0
PGELS00323;0;1;0;0;0;0
MCOEH65743;0;0;1;1;1;1
ZMAME17303;0;0;0;1;0;0
OUICF55694;0;0;0;1;1;1
GFCFI45147;0;0;0;0;1;0
EFSMO91385;0;0;0;1;0;0
CRYFY87402;0;0;0;0;1;0
FKCZK40575;0;0;0;0;1;0
FXOTP56475;1;0;1;1;1;0
IMUKT52223;0;0;0;1;1;0
PPHDO02951;0;0;0;1;1;0
MFWGD97589;1;0;0;0;0;0
TMRBY86237;1;0;1;0;0;0
ZRYCV60344;1;0;1;1;1;0
ZEKEF77034;0;0;1;0;0;0
OOBWZ41435;1;0;0;0;0;0
SUIRI53854;0;1;1;1;1;0
YZVVX39266;0;0;0;0;0;1
HJWXJ06219;1;0;0;0;0;0
FEHVL15483;1;1;0;1;1;0
LWCMV54294;1;0;0;1;0;0
APWZC57979;0;0;0;1;1;0
GOQSH85445;1;0;0;0;0;1
ISCBM67385;0;1;1;1;1;0
AWCXC85109;0;1;0;1;1;0
TJAFG81185;1;0;0;1;1;1
OHFWR67021;1;0;1;1;0;0
ENDWQ25301;0;0;0;1;1;0
AEZZR17614;0;0;0;0;1;0
LYNGM63589;0;0;0;0;0;0
DFPMD94902;0;0;0;0;1;0
VUHPV32725;1;0;0;0;0;1
VNWDH37566;0;1;0;1;1;0
BIUOG18406;1;0;0;0;1;1
OCQXK20041;0;0;0;1;0;0
EMUWF84013;1;1;0;0;1;0
BGSZA78689;0;1;1;1;1;0
GGAWX13708;1;0;1;1;0;0
CQYUZ71093;1;1;1;1;1;1
HTWFW23786;0;1;0;1;0;0
HIPFI71135;1;1;1;0;0;1
KHBPS54735;1;0;1;0;1;0
MCUUW20011;1;0;1;1;1;1
FJTQO02633;0;1;0;0;1;1
URUWO08717;0;0;1;1;1;0
YLTKF44128;0;0;1;0;0;0
YYPYJ73925;1;0;0;1;1;0
JMLSX94353;1;1;1;1;1;1
MFBYV71092;0;0;0;0;0;0
GMEWB16089;0;0;0;1;1;0
SAOCL11696;1;0;0;1;1;1
LLKUA46902;0;0;0;0;0;0
PJJDJ63223;1;0;0;1;1;0
MOZGR36895;0;0;0;0;0;1
QXEHN36444;0;0;1;1;1;0
CAQUT98025;1;1;1;1;1;0
PPXDV01044;0;0;1;0;0;0
ZMVTX95481;1;0;1;0;0;1
IKXGC00213;0;0;0;0;0;0
IDRZR96953;1;1;1;1;1;1
DVDQQ38103;1;1;1;1;1;1
LMDFQ79215;0;0;1;1;1;0
OQHGT89763;1;0;0;0;0;1
ZMSWS06978;0;0;0;1;0;0
JWSHV91897;0;0;0;1;1;0
RTIQM40236;1;1;1;1;0;0
GFQHK43498;0;0;1;0;0;0
DDEMJ80806;0;0;0;0;0;0
ELEYA98715;0;1;1;0;1;1
WHQPW86852;0;0;0;0;0;0
JQJTX98486;1;0;1;1;1;0
ALYBR91361;0;0;0;0;0;0
RVCBF04959;0;0;0;1;0;0
GKXAS98468;0;0;0;1;1;0
UEDCX19321;1;0;0;1;1;0
PQTSO35673;1;0;1;1;1;0
ERGHK46855;0;0;0;0;1;0
FTHAV02336;0;0;1;0;0;0
YIPFO61664;1;1;1;1;1;1
DGMAQ06745;1;0;1;1;0;0
FRRSW70646;1;0;0;1;1;0
CEGQI67236;1;0;0;0;1;1
JANWS93599;0;1;1;0;0;1
QCWAM10135;1;0;0;1;1;0
MKDTV40437;1;0;1;1;1;1
ILJTT32115;0;0;0;0;0;0
UFFGW42085;0;0;0;0;0;0
BOHSY18104;1;1;0;1;0;0
NNCBF10472;0;0;0;0;0;0
AZYHT59455;1;1;1;1;1;0
VXMWZ26594;1;1;1;1;1;0
NEMQO55649;0;0;1;0;0;0
VVZKA43016;0;0;0;0;0;0
ZNKJI92205;0;0;1;0;1;1
EDMIQ44312;1;1;1;0;1;1
HZZLJ81003;1;1;0;1;0;0
QLCSU43518;0;0;0;0;1;0
GBTCD48153;0;0;0;0;0;0
GRQJV51351;1;1;1;1;1;1
ANHHJ81338;1;1;1;1;0;1
NLNRY39277;1;0;0;1;1;0
ANLQC46116;1;1;1;1;0;0
XTECC12659;1;1;0;1;0;0
KNMRR32599;1;0;1;1;1;0
UTODQ54451;0;0;0;0;1;0
WGHQO29696;1;1;1;0;1;0
OYAMU68496;1;0;0;1;1;1
YJLQT34206;1;0;0;0;0;0
CLZKZ02669;0;0;1;1;1;1
WPYOW51961;1;1;0;0;0;1
BENEA96099;1;0;0;0;1;1
GSRCL64653;1;0;0;1;1;1
PKUYW73216;0;0;0;0;1;1
FWGEW76221;1;1;1;1;1;1
VRSAB51335;0;1;0;0;0;0
XZWWO50034;1;0;1;1;1;1
LQOBK87416;1;1;0;0;0;0
OTUBZ64081;1;1;1;0;1;1
IHCDJ04304;0;0;0;0;0;0
CVEUC70116;0;0;0;1;1;1
YLNYW19075;0;1;1;1;0;0
FKFSY26371;0;0;0;0;0;0
MVDOZ13578;0;0;1;0;1;0
FRVEB13796;1;0;0;0;1;0
SZPQA06342;0;1;0;0;1;0
EKVXR92145;0;0;0;0;0;0
PEJLL69673;0;1;1;0;0;1
COLHT54579;1;1;0;1;1;1
PAFNE87664;1;0;1;1;1;1
ZSKRV55908;1;1;0;0;0;0
OZNPG65052;1;1;1;1;1;1
DMBFJ56419;0;1;1;1;1;1
BPFRI98311;1;0;1;0;0;1
VCZHZ23228;1;1;0;1;0;0
HNFED64186;1;1;1;1;1;1
UKHMV64372;0;0;0;0;1;0
NFNLQ15916;0;0;1;0;0;0
QRITU13102;0;0;0;0;0;0
EYZUO81788;1;1;0;1;0;0
MMYXY14005;1;0;1;1;1;0
SXDPN15277;0;0;1;1;0;1
MGIAB17036;0;0;1;0;1;1
MXBJE71566;1;0;1;1;1;1
HOOGQ34864;1;1;1;0;1;1
YRFJT55902;0;0;0;0;0;0
SXWBU62655;1;0;1;0;1;0
JPYFF68913;1;1;0;1;1;0
JWRQX66561;0;0;0;0;0;1
EXURX77431;0;0;1;0;0;0
IYJOZ61275;0;0;0;0;0;0
VSSUD07863;1;0;0;0;1;0
JPRMC99243;1;1;1;1;1;1
QDMDW93149;1;0;0;0;1;0
PXDVH53394;0;1;0;0;1;0
ZSTTY50205;1;1;0;1;1;1
GBIWP59306;1;1;1;1;0;1
VCPMC69611;0;0;0;1;0;0
WWRKD02545;1;0;0;0;0;0
KWLAR52484;1;1;1;1;1;1
UHBDD13023;0;0;0;1;1;0
VCTQB91581;1;1;1;1;1;1
TEFQD72736;0;0;1;1;0;0
OTKMY65377;0;0;1;1;1;0
QDFNH62981;1;0;0;0;0;0
CCVSQ88541;1;0;0;0;0;0
YWGEX97347;0;0;1;1;1;0
KZVWO90406;1;0;0;0;0;0
GIQJT03089;1;0;0;1;1;1
JQRSL32193;1;1;1;1;1;1
WUQMG50142;1;1;1;1;0;0
TXVSG04208;1;1;1;0;0;0
MPWBS66335;0;0;0;0;0;1
RHRKE86506;0;0;1;0;0;0
QOPOY99557;1;0;1;1;1;1
CTHUH36807;1;1;1;1;1;1
AGTLK15896;0;0;0;0;0;0
VKGDA70552;1;1;0;1;1;1
BQNDX07167;0;1;0;1;0;1
XHAKY52745;1;1;0;0;1;0
KSWIH89294;0;0;1;1;1;1
HIJSE69162;1;1;1;1;1;1
PJWTK13466;1;0;1;1;0;1
QPBVZ19308;1;1;0;1;0;1
RULOA52999;0;1;0;1;1;0
ERCMM16262;0;0;0;1;1;0
ENHXU80191;1;0;1;1;0;1
CFOCW77952;0;1;1;0;0;1
QVPMS09067;1;1;1;1;1;1
CEVPF41184;1;1;1;1;1;1
XQIVE59689;1;0;0;0;1;0
CDSKC93056;0;0;1;1;1;0
SYVOR35218;0;0;0;1;1;0
TGWDZ51497;1;0;1;1;1;1
BCFEO12653;0;0;1;1;1;1
UDNLD68737;0;1;1;1;0;0
BQIBA71438;0;1;0;0;1;1
ZJJTM45262;1;0;1;1;0;0
ASEJU75766;0;1;0;1;1;1
MFJLN91907;0;0;1;1;1;0
MBHPK62426;0;1;0;1;1;0
WIVLL14006;0;0;1;1;1;1
HHPFY34891;0;0;0;0;1;0
QJAVJ75605;0;1;1;1;1;1
WPXTK37228;0;0;0;1;1;0
RDGGM07488;1;1;1;1;1;1
FGEDO67197;1;1;1;0;0;1
IEKQT51301;1;0;1;1;1;0
RESHN43918;0;0;1;1;1;1
LVQUS27741;0;0;1;0;0;1
AQBMT61287;1;0;1;1;1;0
EYYZV06742;0;0;0;0;1;0
CZBAU16612;0;1;0;1;0;1
EBSQK59492;0;0;0;1;0;1
HBGWL66616;1;0;1;1;1;0
AWGEH79899;0;1;0;1;0;0
YCOBK69938;0;1;1;1;1;1
BFSPD44551;0;0;0;1;1;1
JWZJN44231;0;0;1;1;0;0
NLUBA48917;1;0;1;1;1;1
MNQTF32007;1;1;1;0;0;1
YJTTB64164;0;1;1;0;0;0
IUDMW00171;1;1;1;1;1;1
FVVDH92979;0;1;1;1;1;1
IHQAC12823;1;0;1;0;1;0
UAFEH19366;1;1;0;1;1;1
RDTHP89373;0;1;0;1;0;0
ZYGSZ86272;1;0;0;0;0;0
RRWQZ74594;0;1;0;1;0;0
TKRVZ36565;1;1;0;0;0;0
YNKIJ46224;0;1;0;0;1;1
VIYBP11724;1;1;0;1;0;0
GDNGC67293;0;0;0;0;1;0
QCMMS94975;0;0;0;1;1;0
PMCOY35874;0;1;1;1;1;0
TBKJX79016;0;0;1;1;1;0
YPMUR23989;0;0;0;0;0;0
LYGAM38537;0;0;1;1;0;1
SDRDQ54931;0;1;1;0;0;0
HQMKX13354;1;0;1;1;1;0
ENYMO28123;0;1;0;1;1;1
YEBUP60236;0;0;1;1;1;0
BOCOU61037;0;0;1;0;0;0
VKIRT25811;1;1;0;0;0;1
HYOJD43531;1;0;0;0;0;0
FRABG41883;1;1;1;0;1;1
SNKMY48559;0;0;0;0;0;0
QYWSS03113;0;1;0;0;0;0
KRKMD35837;0;0;0;0;0;1
AVIPD58285;0;0;0;1;1;1
UEUAB83116;0;1;0;1;1;0
LEDAG89101;0;0;0;0;0;0
SUPCW76399;0;1;0;0;0;0
EBAIU07506;0;1;1;0;1;0
NLNPD92001;0;0;1;1;1;1
BYGOY16588;0;0;0;1;1;0
EHYUI49133;0;1;1;1;1;0
VBFQL82668;0;0;1;1;0;1
RCALF12292;1;1;1;1;1;1
LZUKA67543;1;0;1;1;1;0
CYUIL70056;1;1;1;0;1;1
XKAES58326;0;0;0;0;0;0
CAMGB89794;0;0;1;1;1;1
BGTSP12163;0;1;1;1;1;1
NLXJB38917;1;1;0;0;0;1
YCXMX48225;0;0;0;1;0;0
IKYCP04289;0;0;1;0;1;0
LNTLJ14656;0;0;1;1;0;1
WQMGH31268;0;0;0;0;0;0
MBMTS87774;1;0;1;1;1;1
DGAHW47066;0;0;0;0;0;0
GORJT41926;0;0;1;1;1;0
BOYKM20574;1;1;1;0;0;1
DSRLQ75662;1;0;1;1;1;1
WZAFP54471;1;0;1;1;1;0
ZLNBX12282;0;0;0;0;0;0
FELAJ98449;1;0;1;1;1;1
KCKGI51363;0;1;1;1;1;0
UYPFK68254;0;0;0;0;0;0
LSAMB17166;0;1;0;0;0;1
EIBDE58555;1;1;1;1;0;1
SELIE09091;1;1;1;1;0;1
CHOPY51102;0;1;1;1;1;0
COQEK23572;0;0;1;1;1;1
GWHML75381;0;0;0;0;0;0
WGJVW96052;0;0;0;0;0;0
LYTDD45475;0;0;0;0;0;0
TKOSI03145;1;1;0;0;0;0
VEYEH20815;1;0;1;1;1;1
PONJI51311;1;0;1;0;1;0
MQRQN82801;0;0;1;0;0;0
FPIMA22675;1;1;0;1;0;0
NVSJS02821;0;0;0;0;0;1
FFVKB53897;0;0;0;1;0;0
QNLUX96259;1;1;1;1;1;0
FJWNO23618;1;0;0;0;0;1
GGUKR54043;1;0;0;0;0;0
ZCPQX90654;1;1;1;1;0;1
GLBUC55974;0;0;1;0;1;0
ZBYNA88193;1;1;0;1;1;1
EXCHZ00139;0;0;0;0;1;1
FZTFM70302;1;0;1;1;1;1
CSIHK39238;0;0;0;0;0;0
TCMYC60809;0;0;1;0;0;0
WKOLD06354;1;0;0;0;1;1
CEIQJ56967;1;0;1;1;1;1
ORQXB48403;1;0;1;1;1;0
AKBYH88754;0;0;0;0;1;0
WMVMT73751;1;0;1;1;0;1
ONYEY11636;1;1;1;0;1;0
WFGVS18148;0;1;1;0;1;1
BOZWO13372;1;0;1;0;1;0
YFUYI94701;1;1;0;0;1;1
AFWOX63741;1;1;1;0;0;1
MELTI61954;1;0;0;0;0;1
DSAAL22002;1;0;1;1;1;0
RBWEA75376;0;0;0;0;0;0
FEGVJ90295;0;0;1;0;0;0
OZDMQ95889;0;0;0;0;0;0
LSVYH92721;0;0;0;0;0;0
ULAOA46169;1;0;1;1;1;1
FCGYG56284;0;0;0;1;0;0
FCVCB41233;0;0;0;1;1;1
ZFPPI64021;1;1;0;1;1;0
TUZHR12006;0;0;0;1;0;0
ETKAP42932;1;0;0;1;1;1
UGXNC75802;1;1;0;0;0;0
NTMDP75994;1;1;0;0;1;1
ZBZWJ03623;0;0;0;1;0;0
VPYJB39503;1;1;0;0;0;1
LKFPK87822;0;0;1;1;0;0
KRREG12516;1;0;0;0;0;0
BKAXE43615;1;1;1;1;1;1
MAVJG43739;1;0;0;1;0;0
GWURO50181;0;0;0;0;1;0
HJWNV89725;0;0;0;1;0;0
LJCNJ53603;1;0;1;1;1;0
WHOKV09596;1;1;1;1;0;0
DHQJF10636;1;0;0;0;1;1
TSSAU59349;0;0;1;0;0;0
EJAUI84963;1;0;0;0;0;0
RDDQL51352;0;1;0;0;0;0
YLYLP22566;0;0;1;1;1;1
QUUOB03185;0;0;0;0;1;0
SUURX50879;0;0;1;0;1;0
IGABW01149;1;0;1;1;1;1
JBNMK99611;0;0;1;1;1;0
BJQQA34629;1;0;0;0;1;0
BZGNT93098;0;0;1;0;0;0
VFFOC12093;1;1;1;1;0;1
VGMQP40006;1;0;1;1;1;0
QAYZF29525;1;0;1;0;0;0
WSELE55676;0;0;0;1;1;0
QEQSY96594;1;1;1;1;1;1
OZKXZ70207;0;0;1;0;0;0
XNYDO05991;0;0;0;0;0;0
XQSJT69873;1;0;0;0;0;0
SZVGP65831;1;0;1;1;1;0
OPDCK89047;0;0;0;0;0;0
IPDFW02486;0;0;0;0;0;0
VPOAD14788;0;0;0;0;0;0
ZREHM99388;1;0;0;1;0;1
QDSZF34462;0;0;0;0;1;0
MOABM07423;0;0;0;0;0;1
HCSWG38841;0;0;0;0;0;0
ODYYE68931;1;1;1;0;0;1
MRNYX94949;0;0;0;0;0;0
MYBOG75082;0;0;0;0;1;0
TABGU63889;1;1;0;0;0;0
BWTPW04202;0;0;0;0;0;0
DMYRU80582;1;0;0;1;0;0
EJKXG57347;1;1;1;1;1;1
BNXIF41118;1;0;1;1;1;1
DVOJX80502;1;1;1;1;0;1
JMZNT79754;1;1;1;1;1;1
CTMSF33843;1;0;1;1;1;0
JEEBU27827;1;0;0;0;0;1
RXQTV56492;1;0;1;1;1;0
GUCBY48244;1;1;0;0;0;0
GPBBG94056;1;0;1;1;1;1
RCYYE38967;0;0;1;1;1;1
YHWYT53382;1;1;0;0;0;1
RZZQS18669;0;0;1;1;1;0
RDGRO23605;0;1;1;1;1;0
KDREE39437;0;0;0;0;0;0
NZETQ26915;0;0;0;0;1;0
MEITZ53941;1;0;1;1;1;1
XTSOH48267;0;0;0;0;1;0
VHRIP32497;1;0;1;1;0;0
FBMZK20795;0;0;0;0;0;0
KXGQU97704;1;1;1;0;1;0
CDKHF35224;0;1;0;0;0;0
ZLLSA81996;1;1;1;1;1;1
RJFTJ55336;0;0;1;0;0;0
EDAKZ62147;1;0;0;0;0;1
EYLLL89843;1;0;0;1;1;1
ZRRDZ37446;1;0;0;0;0;0
RPBRZ24549;1;0;1;0;1;0
THGOT47606;1;1;0;1;0;0
NOPLP59809;0;0;0;1;1;0
VFKVB47497;0;0;0;0;0;0
MQBYC82764;0;0;1;1;1;0
RWHZL95189;0;0;1;1;1;0
TGUZV95522;0;1;0;0;0;0
SDTWQ86476;0;0;0;0;0;0
WQAQW45604;0;1;0;1;0;1
VZZOM49429;0;1;0;0;1;0
ICFDO22266;0;1;1;1;1;1
UIMSS28674;0;0;0;1;0;0
KXAUH44713;0;0;1;0;0;1
HFKLA67662;0;0;1;1;1;1
GXDAY70486;1;1;0;1;1;0
REDIY94953;0;1;0;0;1;0
MQPOS74719;1;0;1;1;0;1
CPDND56516;0;0;0;0;0;0
ZATGZ75861;0;0;0;0;1;0
HIJDH28854;0;1;1;1;1;1
MYYYZ66356;1;1;1;1;1;1
OYSJI36694;0;0;0;0;0;0
SBRXP84651;0;0;1;0;1;1
VYDLG09253;0;0;0;0;0;0
FYHKI30915;0;0;0;1;0;0
IWFHT70253;1;0;0;0;1;1
LBZHY18483;0;1;0;0;0;0
PRCBS08624;1;0;0;1;1;1
QVKPB02954;0;0;1;0;1;1
HJCUY30582;0;0;1;1;1;1
QEVEE98665;0;0;0;1;0;0
YEJAX57367;1;1;1;0;1;1
YJTYT15063;1;1;0;0;1;1
LHIEB99931;0;1;1;1;0;1
IWPXQ95008;1;1;1;1;0;1
XBQDD37373;1;0;1;0;0;0
ERYFC47047;0;0;0;0;0;0
EASSD79976;0;0;0;0;0;1
IKEEG53787;0;0;0;0;1;0
NDOIA83135;1;0;1;1;1;0
ZFSMY22375;0;1;1;0;1;1
VODJZ41843;1;0;0;1;0;0
ZRXFN21033;0;0;0;0;0;0
KEDTB43108;0;0;1;0;0;0
ZTQFB81907;0;0;1;1;1;0
HQAEN51986;1;0;0;0;1;1
TYFRD30058;1;0;1;1;1;0
PQIUY30386;1;1;1;0;0;0
NVFAM70784;1;1;0;0;0;0
KYGHE54334;0;1;0;0;0;1
KPVKK75728;0;0;1;1;1;1
MSSXB83374;1;0;0;1;0;0
OJVTK20824;0;0;1;1;0;0
FTBXC44024;0;1;1;0;1;0
QYTTU51499;1;1;1;0;0;1
BUOZZ25587;1;1;0;0;1;0
ANRML56494;1;0;1;1;0;1
EEXWB29591;0;1;0;1;1;0
ZWMNX68705;1;0;1;0;1;1
AIDJQ14311;1;0;1;1;1;1
MUOEZ43327;0;1;1;1;0;1
YKGDV77831;1;1;1;1;0;0
PYUSH45104;1;1;0;0;0;0
UOWJG90898;0;0;1;0;1;0
QBVSH12473;1;0;0;0;0;0
GDMOI68046;0;0;1;1;1;1
HTOTQ54024;1;0;0;0;0;0
RXJRQ63794;0;0;0;0;0;0
UUZZO27965;1;0;1;0;0;0
EHPPG96745;0;1;1;0;0;1
NVMPX31733;1;0;0;0;0;0
UKWQP07546;0;0;1;1;1;0
HVAYI82219;1;1;1;0;0;1
KOMJQ86453;1;0;1;1;1;1
MFOTG22422;0;1;0;0;0;0
ALXXZ26366;0;0;0;0;0;0
TRZWM50434;0;0;1;0;0;0
DFJKB08517;0;1;1;0;0;1
IZEUX89937;0;0;0;0;0;0
TLDHQ40132;1;0;1;0;0;0
