id_client;mariee;retraite;a_charge;genre;facture_mensuelle;telephone;plusieurs_numeros;internet;total_factures;contrat;facture_par_mail;type_de_paiement;client_depuis_mois;sortie_client
VZCZG45258;0;0;1;0;105.850;1;0;2;5826.650;1;1;Electronic check;54;0
ESJEP05369;1;0;0;0;74.550;1;0;1;4191.450;2;1;Bank transfer (automatic);54;0
THENM02706;1;0;1;0;69.850;1;1;1;5102.350;2;0;Bank transfer (automatic);72;0
NTNCO16368;0;1;0;0;50.950;0;2;1;207.350;0;1;Credit card (automatic);4;0
UDMZR12276;1;0;0;1;91.150;1;1;1;6637.900;2;1;Bank transfer (automatic);72;0
PLFUZ90005;1;1;0;1;49.450;0;2;1;2907.550;2;1;Credit card (automatic);60;0
IEJWJ63199;1;0;1;0;90.200;1;0;2;1776.550;0;1;Electronic check;20;1
WSNPU91125;0;1;0;1;70.550;1;0;2;2419.000;0;0;Electronic check;35;0
NNSPB30978;0;0;0;1;49.050;1;0;1;91.100;0;1;Credit card (automatic);2;1
ARAAQ18536;0;0;0;1;50.350;0;2;1;1277.500;0;1;Credit card (automatic);26;0
UWIHT45594;1;0;0;0;82.650;1;1;2;1185.000;0;1;Electronic check;14;0
IJOQT52404;0;1;0;0;74.700;1;1;2;74.700;0;1;Electronic check;1;1
MHDQT56429;1;0;1;1;19.850;1;0;0;1039.450;1;1;Bank transfer (automatic);53;0
IJOOU79269;0;0;0;0;19.300;1;0;0;19.300;0;0;Credit card (automatic);1;0
GZKQY55672;0;0;0;0;20.300;1;0;0;1131.500;2;0;Credit card (automatic);58;0
ZWTZI42565;0;0;1;1;51.000;1;0;1;286.800;0;1;Mailed check;5;0
RLHVP06787;0;0;0;1;105.550;1;1;2;5682.250;2;0;Electronic check;53;0
QJKZW64695;1;0;0;1;20.150;1;0;0;91.400;0;0;Electronic check;4;0
CJEYV69884;0;0;0;0;98.700;1;1;2;4920.550;0;0;Electronic check;49;0
VAVCL37031;1;0;1;0;90.000;1;0;2;190.050;0;0;Credit card (automatic);2;1
CKVKH37506;0;0;0;0;67.750;1;0;2;116.650;0;1;Electronic check;2;1
ELEYH64249;1;0;0;1;74.750;1;1;2;229.500;0;1;Credit card (automatic);3;1
GYCZP46262;0;0;0;0;93.850;1;1;2;635.600;0;1;Electronic check;7;1
CZABP25996;1;0;0;0;44.600;1;0;1;641.250;1;0;Electronic check;14;0
OTDSO77805;1;0;0;0;99.400;1;1;2;1742.950;0;1;Electronic check;18;1
KVDQT50224;0;0;0;0;81.300;1;1;2;2272.800;0;1;Electronic check;27;0
CTLKO82322;1;0;1;1;59.750;1;0;1;3996.800;2;1;Electronic check;66;0
HHMZC51294;1;0;0;1;86.450;1;1;1;3574.500;2;0;Credit card (automatic);43;0
YGFJV69931;1;0;0;0;112.550;1;1;2;7806.500;2;1;Bank transfer (automatic);69;0
KMTWZ31449;1;0;0;0;93.250;1;1;2;6669.450;0;1;Bank transfer (automatic);71;0
VYLSX53714;0;1;0;1;83.400;1;1;2;4113.700;0;1;Electronic check;50;0
HFTUK41638;0;0;0;0;19.100;1;0;0;1007.800;1;0;Electronic check;51;0
RLLRH73367;1;0;0;0;80.850;1;1;1;2204.350;1;0;Mailed check;27;0
GYAFU14038;1;0;1;0;20.050;1;0;0;1360.250;2;0;Credit card (automatic);70;0
LZDRV47137;0;1;0;1;79.600;1;0;2;195.050;0;1;Electronic check;2;1
NGCUN12136;0;0;0;1;49.650;1;0;1;267.350;0;1;Bank transfer (automatic);6;1
WXCEF45233;1;0;0;1;101.100;1;1;2;6039.900;0;0;Electronic check;59;1
PMBSQ57475;1;1;0;0;92.500;1;0;2;934.100;0;1;Mailed check;10;1
RQSNY40219;1;1;0;0;98.500;1;1;2;3004.150;0;1;Electronic check;29;1
YOBKI66211;0;0;0;0;20.350;1;0;0;92.750;0;0;Mailed check;5;0
NSEDU40941;0;1;0;1;94.250;1;1;2;1973.750;0;1;Electronic check;21;1
AEVKX63411;1;0;0;1;104.300;1;0;2;6613.650;1;1;Electronic check;62;0
SZPLM64796;1;0;1;0;19.450;1;0;0;754.500;2;0;Credit card (automatic);36;0
TLWOI67767;0;0;0;0;19.850;1;0;0;64.550;0;0;Mailed check;3;1
UGRDO01062;1;0;0;1;116.000;1;1;2;8182.850;2;1;Electronic check;69;0
VPZBD40304;0;0;0;1;30.900;0;2;1;59.050;0;1;Electronic check;2;1
ULWFW31066;1;0;0;1;85.200;1;1;2;627.400;0;1;Credit card (automatic);8;1
TDCRN10789;1;1;0;1;30.750;0;2;1;82.850;0;1;Electronic check;3;0
PTSXY73593;0;0;0;0;45.750;1;0;1;45.750;0;0;Electronic check;1;1
MURBD43154;0;0;0;1;98.900;1;0;2;1120.950;0;1;Bank transfer (automatic);12;1
PNRQB43607;0;0;0;0;75.600;1;1;2;1395.050;0;1;Bank transfer (automatic);18;0
SFJVH63447;0;0;0;1;24.900;0;2;1;505.950;0;0;Credit card (automatic);20;0
EDSSA78548;0;0;0;0;59.000;1;1;1;1254.700;0;0;Electronic check;22;1
DMJHQ18091;0;0;1;1;46.000;1;0;1;221.700;0;0;Mailed check;5;1
VTJOQ15357;0;0;0;1;25.150;1;1;0;553.000;2;0;Credit card (automatic);24;0
WTUUY90912;1;0;1;0;69.250;1;0;1;4447.750;2;0;Mailed check;64;0
PDZLR65599;0;0;0;0;98.650;1;0;2;2537.000;0;1;Electronic check;26;0
GVKQU25259;0;0;0;1;20.600;1;0;0;1093.000;2;0;Mailed check;60;0
TWKFS25199;1;0;1;0;55.100;1;1;1;1466.100;1;1;Mailed check;25;0
XDPYX50448;1;0;0;1;25.500;1;1;0;1281.250;2;0;Mailed check;51;0
QZXTF46463;1;0;0;1;81.250;1;0;1;580.100;0;0;Bank transfer (automatic);7;0
WWXDV59865;0;0;1;0;19.350;1;0;0;779.200;1;0;Bank transfer (automatic);39;0
LKKQQ10271;1;0;1;1;80.450;1;0;1;5886.850;2;1;Bank transfer (automatic);72;0
HVAIF11942;1;0;0;1;95.000;1;1;2;2462.550;0;0;Credit card (automatic);27;0
FJTBX97118;1;0;1;0;85.850;1;0;2;4793.800;1;1;Mailed check;56;0
CKTEP74163;1;0;0;1;19.600;1;0;0;1134.250;2;1;Bank transfer (automatic);57;0
ECHUI59098;0;0;0;1;56.250;1;0;1;56.250;0;1;Electronic check;1;1
GNDYK76019;1;0;1;0;19.600;1;0;0;686.950;2;0;Mailed check;35;0
IFQTT59245;1;0;1;0;72.800;1;1;1;930.050;0;1;Electronic check;13;0
RGEYA29845;1;0;1;1;19.750;1;0;0;1375.400;2;0;Bank transfer (automatic);69;0
YOLBJ93746;1;0;1;1;19.250;1;0;0;19.250;0;0;Electronic check;1;0
LCSMG09275;0;0;0;0;74.650;1;0;2;544.550;0;0;Mailed check;7;1
MFKAX86289;1;1;0;1;116.750;1;1;2;8277.050;2;1;Credit card (automatic);72;0
OUHIO79386;0;0;0;0;98.700;1;0;2;293.650;0;1;Electronic check;3;1
DYNOE74707;0;0;0;0;61.100;1;0;1;3357.900;1;1;Electronic check;53;0
HSJQD22409;0;0;1;0;81.850;1;1;2;3141.700;0;1;Mailed check;38;0
MIAHT26745;0;0;0;1;80.300;1;1;2;324.200;0;1;Mailed check;4;0
FESFV83902;0;0;0;1;84.500;1;1;1;5193.200;2;0;Bank transfer (automatic);62;0
QCKXA22732;0;0;0;0;49.050;1;0;1;49.050;0;0;Mailed check;1;0
OXEXL02394;0;0;0;1;84.250;1;1;2;3847.600;0;0;Mailed check;46;0
MAUWC02283;0;0;0;0;59.550;1;1;1;1144.600;0;0;Electronic check;19;0
EONCV92976;0;0;0;1;91.350;1;1;1;6697.200;2;1;Bank transfer (automatic);72;0
VBUOG96501;1;0;1;0;25.050;1;1;0;963.950;2;0;Credit card (automatic);38;0
IDSEY55691;1;0;0;0;105.700;1;1;2;7472.150;1;1;Bank transfer (automatic);71;0
XIIIT34733;1;0;0;1;100.000;1;1;2;1534.750;0;1;Electronic check;16;1
YQLLO64255;1;1;0;1;105.950;1;1;2;6975.250;1;1;Credit card (automatic);66;1
OIFMO00948;0;1;0;1;95.000;1;0;2;1120.300;0;1;Electronic check;11;1
PAHHL72337;1;0;1;0;84.000;1;1;1;5714.250;2;1;Mailed check;66;0
TWWJU52133;0;0;0;0;91.000;1;0;2;2626.150;0;0;Electronic check;28;0
KTZEL37514;0;0;0;1;35.050;0;2;1;35.050;0;0;Mailed check;1;1
YCPUO38315;1;0;1;1;109.500;1;0;2;7854.900;2;1;Credit card (automatic);72;0
GESUL28928;1;0;1;1;19.350;1;0;0;309.250;2;0;Mailed check;18;0
OUYRN97321;1;0;0;1;19.000;1;0;0;918.700;1;0;Credit card (automatic);49;0
CAZNM20806;0;1;0;1;104.400;1;1;2;4133.950;0;1;Electronic check;41;0
YPMCW05156;0;0;1;0;70.450;1;0;2;70.450;0;1;Mailed check;1;1
PRJHP19898;1;1;0;0;75.500;1;1;2;1893.950;0;1;Electronic check;27;1
EQOZA36752;0;0;0;0;20.650;1;0;0;93.550;0;0;Bank transfer (automatic);5;0
ESWKO21442;0;0;0;0;35.200;0;2;1;1463.700;1;1;Credit card (automatic);43;0
ANMVE93083;0;0;1;0;55.300;1;0;1;2654.050;0;1;Electronic check;47;0
QSQBX88851;0;0;0;1;49.550;1;0;1;49.550;0;0;Bank transfer (automatic);1;0
PHLYD94746;0;0;0;1;59.450;1;0;1;892.650;0;1;Electronic check;15;1
HUUJM10773;0;0;1;1;71.050;1;0;2;472.650;0;1;Electronic check;7;0
GQJTW48817;0;0;0;0;19.600;1;0;0;300.400;0;0;Credit card (automatic);14;0
TYDAY35034;1;0;0;1;80.450;1;1;2;3398.900;0;0;Electronic check;43;0
BPJSO26838;1;0;0;0;84.450;1;1;2;2467.100;0;1;Electronic check;29;1
NCJAK41639;1;0;0;1;24.450;1;1;0;1066.150;1;1;Bank transfer (automatic);46;0
VWQJH22298;0;0;0;1;49.300;1;0;1;1233.250;0;1;Credit card (automatic);24;0
CDGWY52943;1;0;1;0;59.300;0;2;1;3014.650;1;0;Electronic check;51;1
EWARA77815;1;0;1;0;60.350;0;2;1;4138.700;1;0;Electronic check;70;0
VVORZ35661;1;0;0;1;45.900;1;0;1;505.950;0;0;Bank transfer (automatic);12;0
IVLYU75263;0;0;0;0;19.650;1;0;0;68.350;0;1;Mailed check;3;0
JMEQO80584;0;1;0;1;84.450;1;1;2;762.500;0;1;Electronic check;9;1
EKRGF99388;0;0;0;1;84.450;1;0;1;1287.850;0;0;Mailed check;15;0
KYJVA04804;1;0;1;1;24.250;1;1;0;1784.500;2;0;Credit card (automatic);72;0
TTHBQ24959;0;0;1;1;20.400;1;0;0;84.750;1;1;Mailed check;4;0
YJHSN76638;1;0;0;1;103.950;1;1;2;7556.900;2;1;Bank transfer (automatic);72;0
VIGUD76655;0;0;0;0;20.350;1;0;0;176.300;1;0;Mailed check;10;0
VDHOM62351;0;1;0;1;28.450;0;2;1;131.050;0;0;Electronic check;5;1
UYIVZ79941;1;0;0;0;85.650;1;1;2;659.450;0;1;Bank transfer (automatic);8;0
OAWRH67129;0;1;0;1;91.250;1;0;2;2351.800;0;1;Electronic check;26;1
DDHJK20773;1;0;0;1;70.900;1;1;1;4911.350;2;0;Credit card (automatic);68;0
LUPSU46974;1;0;1;0;20.200;1;0;0;34.750;1;0;Mailed check;2;0
PGMQJ34889;0;1;0;0;74.500;1;0;2;606.550;0;1;Electronic check;8;1
FNXPP00303;0;0;0;1;19.850;1;0;0;57.200;0;0;Mailed check;3;0
KMEEH09521;0;0;0;0;98.150;1;1;2;1230.250;0;0;Mailed check;13;1
LZNWR75943;0;1;0;0;69.150;1;0;2;2275.100;0;0;Credit card (automatic);34;0
MURVM07696;1;0;1;1;65.700;0;2;1;4575.350;2;0;Bank transfer (automatic);72;0
HRADD87062;0;0;0;0;43.550;0;2;1;1011.500;0;1;Mailed check;21;0
ZLIWT28738;1;0;1;1;84.850;1;1;2;3303.050;0;1;Electronic check;40;1
EUMTE82083;0;0;0;0;54.850;0;2;1;916.150;2;0;Mailed check;16;0
FHBZC69334;0;0;0;1;56.050;1;0;1;1553.200;1;1;Mailed check;26;0
RTPWK55365;1;0;0;0;99.050;1;1;2;4853.750;0;1;Bank transfer (automatic);49;1
MNMOI37648;0;0;0;0;19.200;1;0;0;908.150;2;0;Credit card (automatic);46;0
XSDCW54428;1;0;1;0;79.500;1;0;2;868.500;0;1;Bank transfer (automatic);11;1
FTRTS57666;1;0;0;0;84.450;1;0;1;6033.100;2;0;Mailed check;72;0
MJKBO69619;0;0;0;0;20.450;1;0;0;943.000;2;0;Bank transfer (automatic);47;0
BOIUJ55102;0;0;1;0;19.250;1;0;0;19.250;0;0;Mailed check;1;1
YACBP69174;0;1;0;1;89.750;1;1;2;5496.900;0;1;Electronic check;59;0
SZMCV64612;1;0;0;1;87.950;1;1;1;6365.350;2;0;Bank transfer (automatic);71;0
YUTXB76328;1;0;1;1;20.050;1;0;0;520.100;1;0;Mailed check;25;0
NNTRC89155;1;0;1;0;107.700;1;1;2;7919.800;2;1;Credit card (automatic);72;0
ZCLOT97006;0;0;0;0;20.000;1;0;0;32.700;0;0;Mailed check;2;0
YNLEU48084;1;0;0;1;62.150;1;0;1;2215.450;1;1;Bank transfer (automatic);35;0
OIRTO33248;1;0;1;0;104.650;1;0;2;7288.400;1;1;Bank transfer (automatic);71;0
KQJLK65834;1;1;0;1;94.650;1;0;2;1285.050;0;1;Electronic check;15;0
ECSHE68704;0;0;0;1;20.450;1;0;0;34.800;1;0;Mailed check;2;0
HAYWX69854;1;0;0;1;79.300;1;1;2;2015.800;0;0;Bank transfer (automatic);26;0
TJFAN41841;1;1;1;1;88.300;1;0;2;273.750;0;1;Mailed check;3;1
PIMHX40394;1;1;0;0;49.800;1;0;1;2398.400;2;0;Mailed check;49;0
YIJGF00647;1;0;1;0;75.750;1;1;2;1929.000;0;1;Bank transfer (automatic);27;0
WQFUK17631;0;0;0;0;50.500;1;0;1;147.750;0;1;Mailed check;3;0
BKOSX10947;1;0;1;1;51.000;0;2;1;2264.500;1;0;Bank transfer (automatic);45;0
IIVVL53708;0;0;0;0;104.500;1;1;2;3778.000;1;1;Credit card (automatic);37;0
PBLJN14884;1;0;1;1;116.850;1;1;2;8477.700;2;1;Bank transfer (automatic);72;0
UXRMT05164;0;0;0;1;92.050;1;1;2;5755.800;1;1;Electronic check;62;0
TMWYB85108;1;0;1;1;59.800;1;1;1;3246.450;2;1;Bank transfer (automatic);54;0
QIQRV69678;1;0;1;0;101.900;1;0;2;1667.250;1;0;Electronic check;15;0
WXNGG13493;0;0;0;0;20.050;1;0;0;20.050;0;0;Bank transfer (automatic);1;1
ZAIFU17687;0;1;0;1;25.200;0;2;1;25.200;0;1;Electronic check;1;1
KXKFK03368;0;0;0;0;61.200;0;2;1;4390.250;2;1;Credit card (automatic);72;0
POTJR80803;0;0;0;1;79.300;1;1;1;2427.100;1;1;Credit card (automatic);30;0
BCXEC21909;1;0;0;1;78.850;1;1;2;3126.850;0;1;Credit card (automatic);40;0
GNHWH62535;1;0;1;1;71.100;1;1;1;5224.950;2;0;Mailed check;71;0
TRQYE20115;0;0;0;0;33.500;0;2;1;600.000;0;1;Credit card (automatic);18;1
GQWPO49872;0;0;0;0;25.100;0;2;1;382.800;0;0;Credit card (automatic);17;0
BJKOU47351;0;0;0;1;20.150;1;0;0;804.850;2;0;Mailed check;40;0
AJYUA24994;1;1;0;1;110.800;1;1;2;7882.250;2;1;Credit card (automatic);72;0
QQFLL39365;0;0;0;0;19.750;1;0;0;39.300;0;0;Mailed check;2;0
YMVWZ32519;0;0;0;0;24.050;1;1;0;1301.900;1;0;Bank transfer (automatic);53;0
XUAHX88799;1;0;0;0;116.250;1;1;2;8564.750;2;1;Electronic check;71;0
IJPDU26044;1;0;0;1;96.550;1;0;2;1901.650;0;1;Electronic check;20;0
QMLLA43203;0;0;0;0;54.850;1;0;1;370.400;0;0;Mailed check;7;0
IMCGG56093;0;0;0;1;84.350;1;1;2;1302.650;0;1;Credit card (automatic);15;0
DJFPH18207;1;0;1;1;24.050;1;1;0;1709.150;2;1;Bank transfer (automatic);72;0
AXJZP88591;1;0;1;0;23.800;1;1;0;903.800;2;1;Mailed check;39;0
SVCRO32842;1;0;0;1;25.500;1;1;0;1121.050;2;0;Mailed check;45;0
XNIKG87394;0;0;0;1;84.000;1;1;2;424.750;0;1;Electronic check;5;0
VCAEX68101;0;0;0;1;39.650;0;2;1;1798.650;1;0;Credit card (automatic);47;0
KLSEH43967;0;0;0;0;19.850;1;0;0;63.000;0;1;Electronic check;4;0
LWTFD90793;0;0;0;0;100.750;1;1;2;4669.200;0;0;Mailed check;47;0
EZKBY99213;0;0;1;0;95.300;1;1;2;3275.150;0;1;Bank transfer (automatic);33;0
VLQFB84044;1;0;1;1;25.250;1;1;0;394.850;0;1;Electronic check;15;0
SXOUN01308;0;0;0;0;89.400;1;1;2;5976.900;0;0;Credit card (automatic);66;0
IXSTS87809;0;0;0;1;90.100;1;1;2;521.300;0;1;Electronic check;6;1
RHKVR38244;0;0;0;1;19.700;1;0;0;340.350;0;0;Credit card (automatic);17;0
KLTEK23594;1;0;1;1;94.900;1;0;2;3848.000;0;1;Bank transfer (automatic);41;0
SOZGA10917;1;0;1;1;99.800;1;1;2;5515.450;1;1;Credit card (automatic);56;0
AMQRX21559;0;0;0;1;54.900;1;1;1;1505.150;0;1;Credit card (automatic);28;0
IEAXF37047;1;0;1;1;53.650;0;2;1;3784.000;2;0;Credit card (automatic);72;0
XSBAT73126;0;0;0;0;49.750;1;0;1;49.750;0;0;Electronic check;1;0
YLMVT40103;0;0;0;1;106.600;1;1;2;5893.950;0;1;Credit card (automatic);56;0
ANOEI59158;1;0;0;0;79.150;1;1;1;5536.500;2;0;Mailed check;70;0
LZBMD86792;1;0;0;0;90.650;1;0;2;3974.150;1;1;Bank transfer (automatic);44;0
HWUHI23722;0;0;0;0;44.350;1;0;1;81.250;0;0;Electronic check;2;1
WPHPM71626;1;0;1;0;71.600;1;1;1;4230.250;2;0;Credit card (automatic);58;0
KNBHV88224;0;0;0;1;83.450;1;1;1;3887.850;1;1;Credit card (automatic);48;0
LVCRK03157;0;0;0;0;84.800;1;0;2;888.750;0;0;Electronic check;11;0
QMNTJ82631;1;0;0;0;115.550;1;1;2;8425.300;2;1;Electronic check;72;0
SXDJP05267;1;0;0;0;42.100;0;2;1;2962.000;2;0;Bank transfer (automatic);72;0
USSQZ52018;1;0;0;1;85.900;1;0;2;2196.450;0;0;Credit card (automatic);26;0
POCZS41323;1;0;0;0;39.900;0;2;1;2020.900;0;1;Electronic check;52;0
AZMTZ92575;1;0;1;1;20.100;1;0;0;1078.750;2;0;Bank transfer (automatic);52;0
VYTKW54475;0;0;0;0;53.450;1;0;1;1461.450;0;0;Mailed check;27;0
WPXQM59605;0;0;0;0;79.050;1;0;2;79.050;0;1;Electronic check;1;1
UWHIS28262;1;0;0;0;81.400;1;1;2;3775.850;0;0;Bank transfer (automatic);45;0
XFOIL72516;0;0;0;1;89.200;1;1;2;5500.600;0;0;Mailed check;61;0
JHPMP69235;0;0;0;1;80.450;1;0;2;137.100;0;1;Electronic check;2;0
ORVIZ13738;1;0;1;1;66.350;1;1;1;740.800;0;1;Electronic check;11;1
OCUFY82203;0;0;0;1;60.250;1;0;1;1258.350;1;1;Electronic check;21;0
HGMJH94889;0;1;0;1;71.150;1;0;2;71.150;0;1;Electronic check;1;1
BEGGB24466;0;1;0;1;98.250;1;1;2;560.600;0;1;Electronic check;6;1
RFZRP57814;1;0;0;0;73.500;1;1;1;5357.750;2;0;Credit card (automatic);71;0
KYVNF09738;1;0;1;1;70.650;1;0;1;5011.150;2;1;Credit card (automatic);72;0
RLMVT37401;1;1;0;0;60.950;1;0;1;4119.400;1;1;Bank transfer (automatic);67;0
LXSDN58375;1;0;1;1;58.850;1;0;1;1215.450;1;1;Credit card (automatic);21;0
AHASP04042;1;0;0;0;19.700;1;0;0;1421.900;2;0;Credit card (automatic);72;0
MKPXS19346;1;0;1;0;20.100;1;0;0;620.550;1;0;Credit card (automatic);33;0
SOLAY30496;1;0;0;1;95.200;1;1;2;292.850;0;1;Electronic check;3;1
RBTSB89149;1;0;0;0;93.800;1;1;2;3019.500;0;0;Electronic check;31;1
LFCZZ19255;0;1;0;0;50.050;0;2;1;2743.450;1;1;Bank transfer (automatic);55;0
JUXUI83729;0;0;1;0;74.350;1;1;2;74.350;0;1;Electronic check;1;1
OOKCL58632;0;0;0;1;18.850;1;0;0;163.200;0;0;Mailed check;10;0
COGGB82622;0;0;0;0;20.450;1;0;0;20.450;0;1;Mailed check;1;0
VEOYC33207;0;1;0;0;95.600;1;1;2;1273.300;0;1;Electronic check;14;0
ADRUX10961;1;0;1;1;74.250;1;1;2;4859.250;1;1;Bank transfer (automatic);66;0
MEISB56683;1;0;1;1;106.100;1;1;2;7657.400;2;0;Credit card (automatic);72;0
JZAZL48017;1;0;1;1;29.600;0;2;1;346.450;0;1;Electronic check;11;0
KRMAW65783;0;0;0;0;93.400;1;0;2;2979.300;0;1;Credit card (automatic);32;0
ADFVN88846;1;1;0;0;101.950;1;1;2;700.850;0;1;Electronic check;7;1
VLYFX69333;1;0;1;0;59.950;0;2;1;1848.800;1;0;Electronic check;31;0
XJGDM48251;0;0;0;1;43.700;0;2;1;2696.550;1;0;Credit card (automatic);61;0
XWOQN18462;0;1;0;1;70.150;1;0;2;70.150;0;1;Electronic check;1;1
UZWLX80893;0;1;0;1;104.050;1;1;2;7413.550;2;0;Bank transfer (automatic);71;0
AHUHD59409;0;0;0;0;70.600;1;0;2;70.600;0;0;Mailed check;1;1
CAJZV04329;0;0;0;0;90.700;1;0;2;237.650;0;0;Mailed check;3;0
ZPQRG32493;0;0;0;0;78.450;1;1;2;330.050;0;0;Electronic check;4;1
WEXXK67262;1;1;0;0;85.900;1;1;2;2220.100;1;1;Electronic check;27;0
AFWNC29845;0;0;0;1;95.400;1;0;2;293.150;0;0;Electronic check;3;0
UMROB91222;0;0;0;0;20.300;1;0;0;20.300;0;0;Mailed check;1;0
WHBIQ02386;1;0;1;0;89.700;1;1;1;6339.300;2;0;Credit card (automatic);72;0
LBMUW24058;1;0;1;1;50.700;0;2;1;3088.750;1;1;Bank transfer (automatic);61;0
LXKDT51531;1;0;1;0;110.200;1;1;2;7467.500;2;1;Electronic check;68;0
FDPEA30079;0;0;0;1;20.700;1;0;0;39.850;0;1;Bank transfer (automatic);2;0
SFVEW27913;0;0;0;1;20.150;1;0;0;238.150;0;0;Bank transfer (automatic);9;0
FRMTQ62655;0;0;0;0;20.400;1;0;0;609.100;2;0;Bank transfer (automatic);31;0
WKXRZ66801;0;0;0;1;74.400;1;1;2;215.800;0;0;Bank transfer (automatic);3;1
RKMOW31743;1;0;1;0;109.950;1;1;2;3782.400;0;1;Electronic check;35;0
DDVLK08298;0;0;0;1;20.100;1;0;0;302.450;1;0;Credit card (automatic);15;0
YFWLT14152;0;1;0;1;89.300;1;0;2;89.300;0;1;Electronic check;1;1
FKVXZ75991;1;0;0;0;106.150;1;1;2;4512.700;0;1;Bank transfer (automatic);42;1
FPTAH56926;0;0;0;1;45.400;1;0;1;45.400;0;1;Mailed check;1;1
INWCK00207;1;0;1;1;95.750;1;1;2;6849.400;2;1;Credit card (automatic);71;0
NMYVV31701;1;0;1;1;20.150;1;0;0;930.900;2;0;Bank transfer (automatic);50;0
OPMBM88072;1;0;1;1;25.650;1;1;0;1388.000;2;1;Credit card (automatic);55;0
HTYWR35574;0;0;0;1;74.050;1;1;1;3496.300;2;0;Mailed check;47;0
KEYGT75528;1;0;0;0;19.550;1;0;0;520.550;2;0;Bank transfer (automatic);27;0
PQHMK60616;0;0;0;1;19.900;1;0;0;527.500;1;0;Credit card (automatic);25;0
NZZIJ69071;0;0;0;1;99.150;1;1;2;3615.600;0;1;Electronic check;36;1
ISRNH22523;1;0;1;0;90.350;1;1;2;767.900;1;1;Electronic check;9;0
SUMCB04819;0;1;0;1;102.150;1;1;2;4735.350;1;1;Bank transfer (automatic);45;0
HOBAX47378;1;0;0;0;79.800;1;1;1;5034.050;2;0;Credit card (automatic);63;0
YVMFA37809;1;0;1;1;68.550;1;0;1;564.350;0;1;Electronic check;8;0
NMQTX89081;0;0;0;0;65.600;0;2;1;4566.500;2;1;Bank transfer (automatic);72;0
BJZHG29551;1;0;1;0;80.850;1;0;2;1400.850;0;0;Electronic check;17;1
CLUJA97762;1;1;0;1;77.500;1;1;2;3807.350;0;1;Electronic check;51;1
QGZNL90304;0;0;0;1;20.850;1;0;0;161.650;2;0;Mailed check;8;0
QKIWO02689;0;0;0;1;19.750;1;0;0;58.850;0;0;Electronic check;3;1
HAPSU15554;1;0;1;1;23.900;1;1;0;1663.500;2;0;Credit card (automatic);71;0
VWCCY64353;1;1;0;0;92.700;1;1;2;5968.400;2;1;Credit card (automatic);65;0
GVNHT13209;1;0;1;0;108.400;1;1;2;7767.250;2;1;Credit card (automatic);72;0
PMFUT52753;1;0;1;0;64.800;0;2;1;4719.750;2;1;Credit card (automatic);72;0
QRAJY29884;0;0;0;0;110.050;1;1;2;7430.750;2;1;Credit card (automatic);69;0
CGTOD72743;0;0;0;0;43.700;0;2;1;2618.300;2;1;Bank transfer (automatic);62;0
ZXKVS04421;1;1;0;1;115.600;1;1;2;6431.050;1;1;Bank transfer (automatic);54;0
DIGZV14072;1;0;1;1;19.100;1;0;0;52.000;2;0;Mailed check;3;0
LGEUL90695;1;0;0;0;59.950;1;0;1;1406.000;0;1;Bank transfer (automatic);23;0
DQMTP90464;0;0;0;0;20.750;1;0;0;739.900;0;0;Bank transfer (automatic);35;0
QMNRR60752;0;0;0;1;49.750;1;0;1;2535.550;0;1;Bank transfer (automatic);52;0
HFAZW50911;0;0;0;1;91.150;1;0;2;168.500;0;1;Electronic check;2;0
HSWOC91352;1;0;1;0;19.700;1;0;0;1274.050;2;1;Bank transfer (automatic);64;0
BVCJH73656;0;0;0;0;24.400;0;2;1;24.400;0;1;Electronic check;1;0
MDZFX44502;1;0;1;0;74.350;1;1;2;4453.300;0;0;Bank transfer (automatic);60;0
GHBPI73841;1;0;0;0;35.150;0;2;1;99.750;0;1;Electronic check;3;1
BZIUW03929;1;0;0;1;105.000;1;1;2;7589.800;2;1;Credit card (automatic);72;0
NRPAP39165;0;0;0;0;85.700;1;0;2;256.750;0;0;Credit card (automatic);3;0
JHKYS17446;1;0;0;1;24.700;1;1;0;780.200;0;0;Electronic check;34;0
BCQGE28429;0;0;0;0;75.350;1;1;2;3161.400;0;1;Credit card (automatic);43;0
MJPDY71344;0;1;0;1;102.850;1;1;2;6976.750;1;1;Credit card (automatic);66;0
RNPGT55553;0;0;1;0;24.800;1;1;0;223.900;0;0;Credit card (automatic);10;0
FDVVT05204;0;0;0;0;102.350;1;0;2;3626.100;1;1;Bank transfer (automatic);35;1
KDOMA06705;0;0;0;1;20.250;1;0;0;20.250;0;1;Mailed check;1;0
GWVPJ83294;1;0;1;1;69.750;1;0;2;3557.700;0;1;Bank transfer (automatic);50;0
VXNZD88166;0;0;0;1;75.100;1;1;2;75.100;0;1;Electronic check;1;1
LMRSF08952;0;0;0;0;64.900;1;0;1;1509.800;1;1;Bank transfer (automatic);23;0
LZQOH92832;1;0;1;0;74.400;1;1;2;896.750;0;1;Credit card (automatic);13;1
WJVCQ95775;0;0;0;1;54.450;1;1;1;3687.750;0;0;Mailed check;68;0
ROHMO44525;0;0;0;1;19.600;1;0;0;331.600;2;0;Mailed check;15;0
BLBUC46826;1;0;0;0;70.950;1;0;1;3250.450;1;1;Electronic check;44;0
DHFWZ76015;0;0;0;1;24.000;1;1;0;1183.050;2;0;Credit card (automatic);48;0
